date,concordance
2014,القبض على مشعوذة في القطيف ألقت هيئة الأمر بالمعروف والنهي عن المنكر في محافظة القطيف القبض على سيدة أربعينية في منزلها إثر اتهامها بالقيام بأعمال شعوذة وذكرت الهيئة أن المرأة حولت منزلها إلى وكر لممارسة أعمال الشعوذة وتم ضبطها بعد استكمال كافة الإجراءات النظامية وبتفتيش بيتها تم العثور مبالغ مالية حصلت عليها من عملها وكتب خاصة بالشعوذة وطلاسم وحجب تحتوي على أسماء نساء ورجال وأسماء 
2014,تحريات شرطة الرياض تكشف هوية الأربعة قاتلي المرأة الباكستانية الجزيرة عبدالرحمن السريع نجحت إدارة التحريات والبحث الجنائي بشرطة منطقة الرياض في كشف غموض واحدة من أبشع الجرائم كانت ضحيتها سيدة خمسينية من الجنسية الباكستانية قتلت على يد أربعة جناة من نفس جنسيتها بعد أن قاموا بالاعتداء عليها جنسيا وعلى ابنها وتعود تفاصيل الحادثة إلى بلاغ تلقاه مركز شرطة منفوحة من أحد الباكستانيين عاما 
2014,حقوق المرأة العاملة وواجباتها على طاولة اليوم الأربعاء فعاليات ملتقى المرأة المرأة العاملة حقوق وواجبات الذي ينظمه مركز باحثات لدراسات المرأة في قاعة المرأة من القطاعات الحكومية والأهلية والخيرية العام على مركز باحثات لدراسات المرأة عن المرأة ما أبرز المحاور التي سيناقشها على التوالي سيسلط الضوء على حقوق المرأة محاور الأول المرأة العاملة المحور الثاني على المرأة العاملة والاتفاقيات 
2014,مليون ريال تمويلات البنوك المحلية لسيدات الأعمال السعوديات رغم الفرص التمويلية التي تقدمها البنوك السعودية المشاركة في برنامج كفالة تمويل المنشآت الصغيرة والمتوسطة والتي يمكن أن توفر قاعدة رأسمالية مناسبة لتلبية احتياجات النساء السعوديات الطامحات لتنفيذ مشاريعهن الخاصة أو تطوير القائمة منها وتفعيل دورهن الاستثماري إلا أن حصة المرأة السعودية احتياجات النساء السعوديات الطامحات لتنفيذ 
2014,السماح لأطباء النساء بعلاج المزيد من الرجال خففت مجموعة مهنية امريكية تمنح تصاريح العمل لاطباء النساء والتوليد قيودا مفروضة منذ عشرات السنين على اعضائها لتسمح لاطباء النساء والتوليد قال ان اعضاءه لا ان المعارضة تصاعدت من اطباء النساء مزمنة في الحوض كان بعض اطباء النساء الامريكي لاطباء النساء والتوليد هذا وهي ضمان حصول النساء على رعاية صحية آمنة النساء فقط ويجب ان يخصصوا في المئة من 
2014,الهيئة تضبط مبتز النساء بصورهن لإقامة علاقات محرمة الجزيرة وهيب الوهيبي ضبط أعضاء هيئة الأمر بالمعروف والنهي عن المنكر في العاصمة الرياض مواطنا ادعى أنه مسؤول في إحدى الجهات الرسمية واستغل حاجة بعض النساء المادية فأوهمهن بقدرته على مساعدتهن وتحصل منهن على أوراق وصور شخصية وابتزهن بها لإقامة علاقات محرمة وحذر المتحدث الرسمي باسم الهيئة الدكتور تركي الشليل من أمثال هؤلاء وعدم التساهل 
2014,جازن عبدالله عكور فتحت شرطة محافظة صامطة تحقيقا موسعا وذلك على خلفية العثور على جثة أحد المواطنين متوفيا في أحد المساجد بالمحافظة بعد أن استغرب ذوو المتوفى تأخره في الحضور لمنزلهم ليتم البحث عنه ليتفاجئوا به متوفيا في مسجدالحارة بقسم النساء حيث حاولوا إسعافه ولكن دون فائدة وباشرت شرطة محافظة صامطة الموقع وتم معاينة الجثة وهي لمواطن يبلغ من العمر ستون عاما ورفع البصمات عنها وإيداعها 
2014,لندن د ب أ يميل الرجال دائما لإظهار أنهم أقوياء ولا يتأثرون بالمشاعر بسهولة ولكن دراسة بريطانية حديثة أثبتت عكس ذلك فقد خلصت دراسة إلى أنه في حقيقة الأمر الرجال أكثر تأثرا عاطفيا من النساء وأوضحت التجربة أنه عندما شاهد المشاركون عن مشاعرهم اعترفت النساء أنهن شعرن لا يشعرون بنفس المشاعر مثل النساء وقال بعاطفة مثل النساء وأحيانا أقوى ولكنهم أقل كل محتوى وكما هو متوقع قالت النساء إنهن 
2014,بوجوتا رويترز تلقى الرجال في مدينة بوكارامانجا الكولومبية تعليمات بالبقاء في المنزل ورعاية الأطفال لمدة ليلة واحدة بينما تحتفل زوجاتهم وحبيباتهم في إطار مبادرة لمكافحة مستويات مرتفعة للعنف الأسري وسادت الأجواء الاحتفالية المدينة الكولومبية يوم الخميس الماضي عندما خرجت النساء للاستمتاع وقدمت الحانات والمطاعم ومراكز التسوق عروضا خاصة للنساء كما المشاركة وأضاف بأن النساء تولين مسؤولية 
2014,أميرة العباس لم أقدم بناتيوب انطلق الموسم الأول من البرنامج السعودي بناتيوب عبر موقع يوتيوب وهو برنامج كوميدي اجتماعي يتناول قضايا المرأة السعودية بجرأة وفي قالب كوميدي تألقت في رسمه وتقديمه الشابة أميرة العباس وقد حقق البرنامج صدى ممتازا ونسبة مشاهدات عالية خلال حلقاته الأولى عن هذا البرنامج وعن الهدف منه تجيبنا مقدمته أميرة عبر هذا الحوار بداية عبر بناتيوب كل موضوع يخص المرأة نحرص 
2014,وزير العمل يزور موبايلي ويطلع على دورها في تطوير عمل المرأة جدة محمد المسرحي تصوير عبدالعزيز قيزان قام معالي وزير العمل المهندس عادل بن محمد فقيه ظهر يوم أمس بزيارة مركز الاتصال النسائي التابع لشركة موبايلي بمحافظة جدة وكان في استقباله العضو المنتدب والرئيس التنفيذي المرأة وفق الشروط والضوابط الشرعية من جهته تناسب طبيعة المرأة وتلبي احتاجاتها تذليل كل المصاعب التي قد تواجه المرأة في 
2014,أوضحت الدكتورة نورة العمر مديرة عام القسم النسائي في مركز باحثات لدراسات المرأة بأن المركز أخذ على عاتقه منذ نشأته المرأة وتصحيح التوجه فيها مستعينا المرأة واستشراف مستقبل المرأة العاملة النسائية الفاعلة والناشطة في قضايا المرأة المرأة العاملة قام هذا الملتقى الذي يحظى دوري لمناقشة باقي حقوق وواجبات المرأة بينها مركز باحثات لدراسات المرأة في تبني حقوق المرأة العاملة وغير العاملة وفق 
2014,صحة المدينة مستشفى النساء والولادة لم يتعرض لحريق أكدت المديرية العامة للشؤون الصحية بمنطقة المدينة المنورة أنه لا صحة لنشوب حريق صباح الاثنين في مستشفى النساء والولادة والأطفال وأن الصورة المتداولة في مواقع التواصل التي توضح نشوب نيران في أحد المباني لا تخص المستشفى وذكر مدير عام مستشفى النساء والولادة والأطفال بالمدينة الدكتور علي المحمدي أن العمل جار في المستشفى كالمتبع في الأيام 
2014,وفاة امرأة وطفلة وإصابة ثلاثة في حادثين بحائل لقيت امرأة وطفلة مصرعهما وأصيب ثلاثة آخرون في حادث اصطدام بمركبتين من نوع كامري وهايلوكس وقع عصر الاربعاء الماضي بمفرق محافظة السليمي التابعة لمنطقة حائل وتم نقل المصابين بواسطة الاسعاف الطائر الى مستشفى الغزالة لتلقي العلاج بينما نقلت المرأة والطفلة لثلاجة الموتي باشر الحادث الجهات الامنية والاسعافية من محافظة الغزالة كما وقع حادث اصطدام 
2014,سيراليون زوجات الأدغال اغتصبهن الأعداء ولفظهن الأهل لا تعرف سيداتا فورنا عمرها على وجه الدقة ولكنها كانت في سن تقل عن عاما عندما أسرها الجنود المتمردون في بلدة ماكيني المغبرة خلال الحرب الأهلية السابقة في سيراليون لتضاف إلى مجموعة من النساء اللواتي حولن إلى رقيق ابيض وكان آسروها ينتمون إلى الجبهة الثورية المتحدة الذين عرفوا ببتر أيدي المدنيين كان على النساء المقاتلات أن يسلمن أسلحتهن 
2014,أحلام الرجل تختلف عن أحلام المرأة صار من المؤكد أن الرجال والنساء يرون أحلاما مختلفة إذ يقول الدكتور ميشائيل شريدل الأستاذ بالمعهد المركزي للصحة العقلية في مانهايم بألمانيا إن الرجال في الغالب يحلمون بالحب والعنف أما النساء فيحلمن بالأدوات المنزلية والملابس ويضيف هانز جونتر فيس مدير مركز أبحاث النوم في بفالتس كلينيكوم وهو مستوصف للأمراض النفسية في أشخاصا مجهولين بينما في أحلام النساء 
2014,المرأة السعودية أثناء سفرها إلى الدول تعانيه المرأة المنقبة هناك ولكي تأخذ المرأة راحتها في السفر خاصة  في شوارع كذلك سيعبر لبس المرأة ل الحجاب عن الأدنى من ملابس المرأة السعودية في مجتمعنا تضع المرأة السعودية ذلك أمام عينيها من المرأة أن بعض السلوكيات من الصعب ممارستها ورفضت بدرية السعدون معلمة منظر المرأة إليها مضيفة  أن المرأة الخليجية بشكل عام متعة المرأة بالسفر متسائلة  كيف ستأكل 
2014,عمل المرأة في سوق العمل استمرارا لتنفيذ بالخصوصية والاستقلالية لعمل المرأة أصدرت زيادة فرص عمل المرأة والأشخاص ذوي الإعاقة وضعتها الوزارة لدعم زيادة فرص عمل المرأة خلاله إلى زيادة فرص ومجالات عمل المرأة عمل المرأة من جهة أخرى إذ سيساعد هذا نطاقات على المرأة السعودية العاملة قرار تنظيم عمل المرأة في المحلات فرص ومجالات عمل المرأة السعودية في قطاع لتوظيف المرأة بعد التوسع العمل في محلات 
2014,أسرة تعرض منتجاتها في معرض فوانيس جدة تشارك سيدة أعمال من الأسر المنتجة التابعة لبرنامج جمعية البر بجدة في معرض فوانيس رمضان بأشغالهن اليدوية وتصميم الأزياء التراثية وخياطتها وصناعة المأكولات وذلك لمدة أربعة أيام بفندق جدة هيلتون وتهدف المشاركة لإبراز أعمال الأيدي السعودية وتشجيع المرأة السعودية على العمل والإنتاج ضمن سعي الجمعية للمشاركة في المعارض والبازارات بهدف تمكين المستفيدات من 
2014,أم رانيا أول مصرية تقتحم مجال قيادة المايكروباص في القاهرة أم رانيا مصرية طلقها زوجها وترك لها طفلة صغيرة تربيها بمفردها واضطرت للعمل من أجل كسب العيش وتربية طفلتها لكن الديون تراكمت عليها وحصلت المرأة المكافحة على قرض من أحد لبنوك وباع أخوها سيارة أجرة كان يملكها وساعدها ببعض المال لتشتري حافلة صغيرة لنقل الركاب واستأجرت أم رانيا سائقا تلو الآخر لقيادة الحافلة لكنها واجهت مشاكل عديدة 
2014,أوضحت منيرة الفالح منظمة معرض أنت أجمل النسائي أن الحضور بالمعرض بلغ ذروته لاحتوائه على جميع متطلبات المرأة بشكل متكامل واعتبرت الفالح أن أهمية المعارض النسائية تكمن في توفيرها الخصوصية والراحة للمرأة أثناء التسوق حيث تلبي جميع مستلزماتها بصورة راقية ومتكاملة وفي مكان واحد حيث يخفف عنها معاناة التنقل من مكان لآخر لافتة إلى أنه تم توجيه أكثر من تعريف المرأة بالمعارض النسائية لا يعدو عن 
2014,أفلام نسائية تعكس الوجه الآخر لبوليوود في مهرجان تورونتو يعرض مهرجان تورونتو السينمائي ثلاثة أفلام تخرج فيها النساء في جنوب آسيا عن الإطار المعتاد لأفلام بوليوود من رقص وغناء وتتناول قصصا لرياضات يهيمن عليها الرجال وزواج الأطفال والرغبة الغريزية لدى معوقين ورغم اختلاف قصص الأفلام الثلاثة إلا أنها كلها تحث على التغيير وتتحدى ما اعتاد جمهور بوليوود على فيها النساء تقريبا شيئا ويرقصن أما 
2014,هيئة تبوك تنهي معاناة سيدة ابتزها جارها أنهت هيئة الأمر بالمعروف والنهي عن المنكر بمنطقة تبوك معاناة إحدى النساء ابتزها جارها بعد حصوله على صورها وبعض مقتنياتها وأكد المتحدث الرسمي لفرع الرئاسة العامة لهيئة تبوك محمد بن عوض الزبيدي أن المرأة تقدمت وزوجها ببلاغ رسمي للهيئة يفيد بتعرضها للتهديد والابتزاز من قبل أحد الأشخاص بعد تمكنه من دخول بيتها بطريقة غير شرعية وتفتيشه وسرقة صورها وبعض 
2014,أحلام الرجل تختلف عن أحلام المرأة صار من المؤكد أن الرجال والنساء يرون أحلاما مختلفة إذ يقول الدكتور ميشائيل شريدل الأستاذ بالمعهد المركزي للصحة العقلية في مانهايم بألمانيا إن الرجال في الغالب يحلمون بالحب والعنف أما النساء فيحلمن بالأدوات المنزلية والملابس ويضيف هانز جونتر فيس مدير مركز أبحاث النوم في بفالتس كلينيكوم وهو مستوصف للأمراض النفسية في ألمانيا أن الرجال يرون أيضا في أحلامهم 
2014,اندلاع حريق في مركز صحي بجدة أكدت مديرية الشؤون الصحية بجدة أن الحريق الذي حدث في مركز الرعاية الصحية الأولية بحي بريمان في جدة مساء الأحد جاء نتيجة التماس كهربائي في جهاز التكييف بغرفة الضماد بقسم النساء مما تسبب في اندلاع النيران في المكيف والغرفة فقط وأوضح المتحدث الرسمي لصحة جدة مدير إدارة العلاقات والإعلام والتوعية الصحية عبدالرحمن بن سعد الصحفي أن الحريق وقع عند الساعة م ولم ينتج 
2014,هيئة تبوك تنهي معاناة سيدة ابتزها جارها أنهت هيئة الأمر بالمعروف والنهي عن المنكر بمنطقة تبوك معاناة إحدى النساء ابتزها جارها بعد حصوله على صورها وبعض مقتنياتها وأكد المتحدث الرسمي لفرع الرئاسة العامة لهيئة تبوك محمد بن عوض الزبيدي أن المرأة تقدمت وزوجها ببلاغ رسمي للهيئة يفيد بتعرضها للتهديد والابتزاز من قبل أحد الأشخاص بعد تمكنه من دخول بيتها بطريقة غير شرعية وتفتيشه وسرقة صورها وبعض 
2014, حالة سرطان للقولون والمستقيم سنويا بالمملكة حذر مختص في جراحة القولون والمستقيم من اللجوء إلى التداوي بالأعشاب والطب الشعبي عند الإصابة بأمراض السرطان والذي لم يثبت خلاله وجود فاعلية في العلاج في الوقت الذي كشف عن ارتفاع سنوي بمعدلات الإصابة بسرطان القولون والمستقيم بالمملكة وبالتحديد في الأعمار تحت عاما حيث تعد هذه الأورام الأولى لدى الرجال والثانية عند النساء بعد أن وصلت الإصابه بها 
2014,اعتقال طبيب في الهند تسبب بوفاة امرأة خلال تعقيمهن أعتقلت الشرطة الهندية طبيبا جراحا قام بعملية تعقيم يوم السبت لعشرات النساء في وسط البلاد توفيت منهن ونقلت عدة نساء إلى المستشفيات بسبب مضاعفات يعانين منها حسب ما أعلن مسؤول في الشرطة المحلية الخميس وقال باوان ديو المسؤول عن الشرطة في اقليم بيلاسبور بولاية شاتيسغار أن الطبيب اعتقل مساء الأربعاء لاستجوابه وسيمثل أمام محكمة بعد ظهر الخميس 
2014,الكحل قد يسبب العمى كشفت دراسة صحية بريطانية جديدة عن أن بعض أنواع كحل العين و الماسكارا إذا دام استخدامها لأكثر من أربعة أشهر فقد تسبب مشاكل خطيرة للعين من الممكن أن تنتهي في حالات متطورة إلى الإصابة بالعمى وتقول الدراسة بأن استطلاعات شاملة وزعت على مجموعات كبيرة من النساء بينت بأنهن يستعملهن مستحضرات التجميل لفترات طويلة قد تصل مدتها في بعض الأحيان النساء التخلص من هذه المنتجات بكافة 
2014,لندن رويترز قال باحثون بريطانيون إن ممارسة التمارين باعتدال خلال شهور الحمل أمر محبذ لعدة أسباب منها أنها قد تساعد أيضا النساء على تحاشي اكتساب وزن أكثر من اللازم خلال شهور الحمل واستعرض الباحثون دراسات أجريت منذ التسعينيات لمعرفة ما إذا كانت التمارين قد حالت دون اكتساب الوزن الزائد خلال الحمل ووجدوا أنها نجحت في ذلك وما إذا كانت تساعد في خسارة يعرض النساء للسمنة ما لم يتم السيطرة عليه 
2014,إيرانية تواجه الإعدام لقتلها رجلا زعمت أنه حاول اغتصابها قالت وكالة أنباء إيرانية إن امرأة إيرانية أدينت بقتل رجل زعمت أنه حاول اغتصابها حينما كانت مراهقة سينفذ فيها الإعدام شنقا ما لم تحصل على العفو من أقارب القتيل وكانت المرأة ريحانة جباري البالغة من العمر عاما حكم عليها بالإعدام لطعنها حتى الموت قبل سبع سنوات رجلا تقول إنه حاول اغتصابها واحتجزت منذ اعتقالها وفشلت نداءات متكررة لإلغاء 
2014,استراليا مرتديات النقاب سيجلسن خلف حواجز زجاجية في البرلمان أعلن اليوم الخميس أن النساء اللاتي يرتدين النقاب سيتعين عليهن الجلوس خلف حواجز زجاجية إذا ما قمن بزيارة البرلمان الاسترالي وأخبرت رئيسة مجلس النواب برونوين بيشوب أعضاء البرلمان بالقواعد الجديدة التي ستطبق على السيدات اللاتي يغطين وجوههن واللاتي يأتين العامة وأعلنت بيشوب أن النساء اللاتي استمرار دخول النساء اللاتي يرتدين غطاء وجه 
2014,أمراض القلب تهدد النساء أكثر من الرجال بين بحث طبي أمريكي جديد بأن الاعتقاد الطبي القديم والسائد والذي كان يقول بأن أمراض القلب تصيب الرجال في الغالب أكثر من النساء ليس صحيحا في الواقع حيث اتضح بأن أمراضا وعللا قلبية كثيرة تعاني منها النساء بنسبة كبيرة جدا مقارنة بالرجال وجاء في هذا البحث الذي كان ضمن دراسة وتتعرض النساء بحسب ما أوردت الدراسة لمحصلات النساء بشكل عام بضرورة الابتعاد عن ما 
2014,القبض على مشعوذة شهيرة في جدة تمكنت هيئة الأمر بالمعروف والنهي عن المنكر في محافظة جدة من ضبط مشعوذة أفريقية شهيرة ورجل من جنسيتها يساعدها في أعمال الشعوذة بالجرم المشهود وأوضح المتحدث الرسمي للرئاسة العامة للهيئة الدكتور تركي الشليل أنه تم ضبط المشعوذة والرجل الذي يساعدها وبحوزتهما أدوات تثبت ممارستها لهذه الجريمة وجاءت العملية عقب أن اشتهرت المرأة بأعمال الشعوذة في الحي الذي تقطنه وتلقت 
2014,أم تقيد طفلها بالسلاسل بمساعدة زوجها في اليابان ذكرت وسائل إعلام محلية أن الشرطة اليابانية ألقت القبض على امرأة وزوجها امس الخميس لاتهامهما بتقييد طفل يبلغ من العمر ثمانية أعوام إلى عمود وذكرت وكالة الأنباء اليابانية كيودو أن المرأة وزوجها حبسا الطفل في منزلهما لمدة ثماني ساعات في مدينة ناغاهاما في غرب اليابان واستخدما سلسلة طولها ثلاثة امتار وقفلين وذكرت الوكالة نقلا عن الشرطة المحلية أن 
2014,شرطة الرياض تطيح بلصوص السيارات والحقائب النسائية تمكنت إدارة التحريات والبحث الجنائي بشرطة الرياض من القبض على ثلاثة من الجناة سعوديان ويمني تورطوا في سرقة واعتداء على عدد من المارة من النساء والرجال وسرقة السيارات وخطف الحقائب النسائية اليدوية وأجهزة الهواتف المحمولة ومحافظ ضحاياهم بما تحويه من نقود ومتعلقات شخصية وكان عدد من مراكز شرطة الرياض قد تلقت بلاغات من مواطنين ومقيمين تفيد بتعرض 
2014,قوة أمن المسجد النبوي تقبض على نشال ونشالة تمكنت إحدى مأمورات التحري بالقوة الخاصة لأمن المسجد النبوي الشريف من القبض على سيدة آسيوية الجنسية لقيامها بسرقة جوال زائرة في قسم النساء وقد جرى إعادة الجوال للزائرة وبعث الجانية للجهة المختصة كما تمكن أفراد البحث والتحري وفقا لقائد القوة الخاصة لأمن المسجد النبوي العميد محمد بن وصل الأحمدي من القبض على شخص أفريقي الجنسية لقيامه بإدخال يده في جيب 
2014,الإفراج عن إيرانية سجنت لمشاهدتها مباراة كرة طائرة قالت وزارة الخارجية البريطانية اليوم الأحد إنه تم الافراج بكفالة اليوم الأحد عن غنجة قوامي الإيرانية الأصل البريطانية الجنسية التي سجنت في طهران اوائل هذا الشهر لمشاركتها في احتجاج على منع النساء من حضور بعض المنافسات الرياضية للرجال وألقي القبض على قوامي في يونيو خارج ملعب ازادي في طهران حيث كانت تشارك في تجمع نسوي للمطالبة بالسماح للنساء 
2014,المرأة أو الفتاة التي قد تكون نظرتها نظرة موضحا أن على المرأة أن لا تأخذ الأمور المرأة تحتاج دوما لاهتمام زوجها بها لكي وأكد على أن المرأة بطبيعتها تريد أفعالا تكون تطفلا من قبل المرأة بقدر ما هي ردة سواء الصادرة من الرجل أو المرأة عادة الحياتية مشددا على ضرورة عدم ترك المرأة ضرورة غض المرأة لبصرها وغض الرجل لبصره والمراهقين وأضاف أن نظرة المرأة التي الدراسات العلمية الحديثة أثبتت أن المرأة 
2014,الوليد بن طلال الخيرية تدعم المرأة السعودية المنتجة بالشراكة مع الجمعية الفيصلية شاركت مؤسسة الوليد بن طلال الخيرية المسجلة في السعودية والذي يرأس مجلس إدارتها صاحب السمو الملكي الأمير الوليد بن طلال بن عبدالعزيز آل سعود بالشراكة مع الجمعية الفيصلية بجدة وترأسها صاحبة السمو الملكي الأميرة فهده بنت سعود بن عبد دور المرأة السعودية المنتجة في المجتمع يندرج تحت مبادرة مهمة لتمكين المرأة السعودية 
2014,التحقيق في حادثة الاعتداء فتحت الجهات الأمنية بمحافظة بقعاء شمال منطقة حائل أمس الاثنين تحقيقا في حادثة اعتداء عدد من النساء على بعض المعلمات في مدرسة الجديدة الابتدائية للبنات بالمحافظة والتي أدت إلى حدوث بعض الإصابات الطفيفة وقال الناطق الإعلامي لشرطة منطقة حائل العقيد عبدالعزيز الزنيدي انه جرى اتخاذ اللازم في الحادثة والعمل على إحضار المعتديات برفقة خلفية حضور بعض النساء إلى مدرسة الجديدة 
2014,تبوك عبد الرحمن العطوي كشفت شرطة منطقة تبوك هوية المرأة التي نشلت محفظة أحد المقيمين العاملين في إحدى المحال التجارية بتبوك والتي كانت تحتوي على مبلغ تسعة آلاف ريال وهاتف نقال وقال الناطق الإعلامي لشرطة منطقة تبوك المقدم خالد الغبان إن رجال البحث الجنائي بشرطة منطقة تبوك قبضوا على المرأة بعد هروبها من المحل وركوبها سيارة كان ينتظرها بها شخص وعند تلقي عليهما ووجد بحوزة المرأة المقبوض عليها مبلغ 
2014,إصابة نساء بسرطان الثدي بعد أعوام من نتيجة خاطئة للتصوير بالأشعة يقول باحثون إن النساء اللائي تحصلن على انذار كاذب بعد فحص الثدي بالتصوير بالأشعة تزيد لديهن امكانية الاصابة بسرطان الثدي بعد ذلك بأعوام إلا أن السبب وراء ذلك ما زال غامضا وتزيد فرصة الاصابة بسرطان الثدي لدى نساء يأتي الفحص بالأشعة بنتيجة ايجابية خاطئة النساء بسبب خطأ الأطباء الذين لا يرصدون وقت لاحق بسرطان الثدي لدى النساء اللائي 
2014,أقراص منع الحمل تزيد ربطت دراسة تحليلية جديدة بين اصابة النساء تحت سن الخمسين بسرطان الثدي وتناول أنواع من حبوب منع الحمل ويشدد البحث على أن زيادة مخاطر الاصابة بسرطان الثدي لا تزال تمثل احتمالا أقل من واحد في المئة لدى معظم النساء الأصغر سنا لذا فلا ينبغي أن تطغى النتيجة على المنافع الكثيرة لتناول حبوب منع الحمل السريرية أو لإثناء النساء عن تعاطي حبوب منع اصابة النساء الأصغر بسرطان الثدي أو حتى 
2014,أردوغان الرجل والمرأة ليسا متساويين قال الرئيس التركي رجب طيب أردوغان في لقاء حول حقوق المرأة اليوم الاثنين إن المساواة بين الجنسين تتعارض مع الطبيعة وقال إن أن طبيعة المرأة الحساسة تعني أن من وقال في اجتماع لجمعية المرأة والديمقراطية في تركيا لا يمكنك جعل المرأة تعمل في كل إنه يجب المساواة بين المرأة والرجل أمام المختلف في المجتمع وقال أعطى ديننا المرأة معنية بحقوق المرأة ندرك أن المرأة ليست على 
2014,داعش يبيع نساء إيزيديات مقابل ألف دولار للواحدة أعلن المرصد السوري لحقوق الإنسان أن عشرات من النساء الإيزيديات اللاتي أسرهن مقاتلو تنظيم داعش في العراق أرغمن على اعتناق الإسلام قبل أن يتم بيعهن لتزويجهن قسرا بعناصر في هذا التنظيم المتطرف في سوريا وأوضح المرصد أن تنظيم داعش وزع على عناصره في سوريا خلال الأيام والأسابيع الفائتة نحو فتاة وسيدة النساء والأطفال في العراق مع حالات بيع نساء لمقاتلي التنظيم 
2014,ارتفاع خطر الإصابة بالزهايمر لدى النساء متقلبات المزاج توصل علماء من جامعة جوتبورج السويدية إلى أن خطر الإصابة بالزهايمر وغيره من أمراض الخرف يرتفع بصفة خاصة لدى النساء غير المتزنات ومتقلبات المزاج وتجدر الإشارة إلى أن هؤلاء العلماء قاموا بشر ما توصلوا إليه في النسخة العصابية التي تعاني منها هؤلاء النساء أن النساء اللائي أظهرت الاختبارات أنهن النساء تعرضن للضغط العصبي على مدار فترة زمنية طويلة أم لا 
2014,مشاعل بنت مقرن ترعى الحفل الختامي لسجن النساء الجزيرة سعود الشيباني رعت صاحبة السمو الملكي الأميرة مشاعل بنت مقرن بن عبد العزيز صباح أمس الأول الحفل الختامي للبرنامج الترفيهي الثقافي التأهيلي لهذا العام والذي نظمته إدارة سجن النساء بالعاصمة المقدسة بالتعاون مع الندوة النزيلات ثم كلمة مديرة سجن النساء بالعاصمة مديرة سجن النساء بالعاصمة المقدسة خديجة النساء بالعاصمة المقدسة خديجة الغريبي هدية أخرى لسموها 
2014,أميركا السماح لأطباء النساء بعلاج المزيد من الرجال خففت مجموعة مهنية امريكية تمنح تصاريح العمل لاطباء النساء والتوليد قيودا مفروضة منذ عشرات السنين على اعضائها الامريكي لاطباء النساء والتوليد قال ان النساء وآخرين قالوا ان سياسة العمل تعارضت مع النساء والتوليد يعالجون الرجال من السرطان للمجلس الامريكي لاطباء النساء والتوليد في النساء على رعاية صحية آمنة وذات جودة على شهادات من المجلس علاج النساء فقط ويجب 
2015,إلى جانب قضية عنف ضد المرأة و 
2015,السلطات ما يكفي لحماية النساء 
2015,ذهبت المرأة وهي جدة عاما وأعدت 
2015,وتمثل فئة النساء النسبة الأعلى 
2015,النساء ما أدى إلى قلة الممارسات 
2015,النساء وهدم المساجد وأكد على أن 
2015,أكثر شيوعا بين الرجال من النساء 
2015,الرجال و ألفا من النساء وأكثر من 
2015,المسارعين لا سيما بعض النساء إلى 
2015,معتكفة من النساء مؤكدا على تطبيق 
2015,كأس العالم لأن النساء ممنوعات من 
2015,كانت جزءا لا يتجزأ من حياه المرأة 
2015,في إطار سعيه لتنمية مشاركة المرأة 
2015,في تناول وضع المرأة في إيران يبدأ 
2015,نسبة مشاركة المرأة في الحكم وقالت 
2015,النساء والبنات وجعلها موضع ابتزاز 
2015,وباسم العنزي ومن النساء أماني وفي 
2015,علاج النساء حيث أنهت مريضة بسرطان 
2015,النساء عظيم خاصة  أن المرأة معروفة 
2015,يعد دولة واضافت المرأة المسنة التي 
2015,دور المرأة الجدير بالذكر أن المعرض 
2015,النساء عظيم خاصة  أن المرأة معروفة 
2015,وسط مشاحنات ومحاولة إحدى النساء صد 
2015,الثدي لدى النساء وخلال مشاركتها في 
2015,التدخين وزادت هذه النسبة لدى النساء
2015,كبيرة فيما يخص حضور المرأة السعودية 
2015,وقال حسنا هذه هي المرأة التي أعرفها 
2015,ببعض جرائمهم النساء كما أفاد المقيم 
2015,أكدت العديد من النساء المشاركات بأن 
2015,موضحا أن بعض النساء للأسف قد تستخدم 
2015,والناشطي ن والتمييز بحق النساء ووضع 
2015,فاز مشروع تمكين النساء من أجل إسكان 
2015,الطاقة وتمكين النساء في مجال العلوم 
2015,ومستشفى النساء والولادة والعثيم مول 
2015,النساء في مجال التصوير ودعمت الورشة 
2015,ومكر النساء كما تبث إذاعة الرياض مع 
2015,لأية استعارات من الجائز يلزم النساء 
2015,وعلى رأس المليارديرات من النساء حلت 
2015,النساء بالإضافة إلى الصيدلية الطيبة 
2015,تلعب دورها في ذلك فما أن تسمع المرأة 
2015,لتطوير المرأة حرفيا وفي شتى المجالات 
2015,تعليم المرأة وتعاطفه مع حادثة انهدام 
2015,بالتطرف وحقوق المرأة وجماعات الاسلام 
2015,المشروب ولم تزيلها جيدا وتلقت المرأة 
2015,مضيفة  أعرف كثيرا من النساء المطلقات 
2015,من النازحين من بينهم أرتال من النساء 
2015,تطوير وظائف النساء في القطاع الصناعي 
2015,العربية وقدم النساء من كلمات ابراهيم 
2015,العنف التي تتعرض لها النساء بأكثر من 
2015,الأمهات والأطفال وتلد معظم النساء في 
2015,عند النساء كون هذا الداء ينتشر عندهن 
2015,الجاري قضية من ضمنها قضية ضد المرأة و 
2015,على المرأة بل حتى على الأطفال والشباب 
2015,والأبيض والأسود حيث كانت المرأة قديما 
2015,إن الملك عبدالله منح المرأة حق الترشح 
2015,المرأة المسنة من جديد كطالبة لنيل هذه 
2015,المنتجة أن وجود كثير من النساء اللاتي 
2015,صعوبة القبض على النساء والأطفال إضافة 
